Subject	Object	IRI
UBERON:0038857	inferior inguinal lymph node	http://purl.obolibrary.org/obo/UBERON_0038857
UBERON:0038859	intermediate deep inguinal lymph node	http://purl.obolibrary.org/obo/UBERON_0038859
UBERON:0038860	distal deep inguinal lymph node	http://purl.obolibrary.org/obo/UBERON_0038860
UBERON:0038861	tibial lymph node	http://purl.obolibrary.org/obo/UBERON_0038861
UBERON:0038864	fibular lymph node	http://purl.obolibrary.org/obo/UBERON_0038864
UBERON:0038867	interpectoral lymph node	http://purl.obolibrary.org/obo/UBERON_0038867
UBERON:0038868	paramammary lymph node	http://purl.obolibrary.org/obo/UBERON_0038868
UBERON:0038870	cubital lymph node	http://purl.obolibrary.org/obo/UBERON_0038870
UBERON:0038871	supratrochlear lymph node	http://purl.obolibrary.org/obo/UBERON_0038871
UBERON:0038878	lateral diaphragmatic lymph node	http://purl.obolibrary.org/obo/UBERON_0038878
UBERON:0038879	anterior diaphragmatic lymph node	http://purl.obolibrary.org/obo/UBERON_0038879
UBERON:0038882	posterior diaphragmatic lymph node	http://purl.obolibrary.org/obo/UBERON_0038882
UBERON:0038885	brachiocephalic lymph node	http://purl.obolibrary.org/obo/UBERON_0038885
UBERON:0038888	posterior mediastinal lymph node	http://purl.obolibrary.org/obo/UBERON_0038888
UBERON:0038894	paratracheal lymph node	http://purl.obolibrary.org/obo/UBERON_0038894
UBERON:0038897	superior tracheobronchial lymph node	http://purl.obolibrary.org/obo/UBERON_0038897
UBERON:0038900	inferior tracheobronchial lymph node	http://purl.obolibrary.org/obo/UBERON_0038900
UBERON:0038920	buccinator lymph node	http://purl.obolibrary.org/obo/UBERON_0038920
UBERON:0038922	nasolabial lymph node	http://purl.obolibrary.org/obo/UBERON_0038922
UBERON:0038923	malar lymph node	http://purl.obolibrary.org/obo/UBERON_0038923
UBERON:0038925	lingual lymph node	http://purl.obolibrary.org/obo/UBERON_0038925
UBERON:0038929	infrahyoid lymph node	http://purl.obolibrary.org/obo/UBERON_0038929
UBERON:0038930	prelaryngeal lymph node	http://purl.obolibrary.org/obo/UBERON_0038930
UBERON:0038931	thyroid lymph node	http://purl.obolibrary.org/obo/UBERON_0038931
UBERON:0038932	pretracheal lymph node	http://purl.obolibrary.org/obo/UBERON_0038932
UBERON:0038934	superior deep lateral cervical lymph node	http://purl.obolibrary.org/obo/UBERON_0038934
UBERON:0038935	inferior deep lateral cervical lymph node	http://purl.obolibrary.org/obo/UBERON_0038935
UBERON:0038936	jugulodigastric lymph node	http://purl.obolibrary.org/obo/UBERON_0038936
UBERON:0038938	accessory cervical lymph node	http://purl.obolibrary.org/obo/UBERON_0038938
UBERON:0038943	superior diaphragmatic lymph node	http://purl.obolibrary.org/obo/UBERON_0038943
UBERON:0038951	suprapyloric lymph node	http://purl.obolibrary.org/obo/UBERON_0038951
UBERON:0038952	subpyloric lymph node	http://purl.obolibrary.org/obo/UBERON_0038952
UBERON:0038953	retropyloric lymph node	http://purl.obolibrary.org/obo/UBERON_0038953
UBERON:0039162	inferior ileocolic lymph node	http://purl.obolibrary.org/obo/UBERON_0039162
UBERON:0039163	lateral sacral lymph node	http://purl.obolibrary.org/obo/UBERON_0039163
UBERON:0039164	medial sacral lymph node	http://purl.obolibrary.org/obo/UBERON_0039164
UBERON:0039167	bronchopulmonary lymph node	http://purl.obolibrary.org/obo/UBERON_0039167
UBERON:0039168	colic lymph node	http://purl.obolibrary.org/obo/UBERON_0039168
UBERON:0039169	anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039169
UBERON:0039170	mammary branch of internal thoracic artery	http://purl.obolibrary.org/obo/UBERON_0039170
UBERON:0039175	subarachnoid space of brain	http://purl.obolibrary.org/obo/UBERON_0039175
UBERON:0039176	subarachnoid space of spinal cord	http://purl.obolibrary.org/obo/UBERON_0039176
UBERON:0039185	accessory vertebral vein	http://purl.obolibrary.org/obo/UBERON_0039185
UBERON:0039186	anterior vertebral vein	http://purl.obolibrary.org/obo/UBERON_0039186
UBERON:0039187	suprascapular vein	http://purl.obolibrary.org/obo/UBERON_0039187
UBERON:0039188	superior laryngeal vein	http://purl.obolibrary.org/obo/UBERON_0039188
UBERON:0039215	appendicular artery	http://purl.obolibrary.org/obo/UBERON_0039215
UBERON:0039222	cystic artery	http://purl.obolibrary.org/obo/UBERON_0039222
UBERON:0039228	sigmoid vein	http://purl.obolibrary.org/obo/UBERON_0039228
UBERON:0039230	prepyloric vein	http://purl.obolibrary.org/obo/UBERON_0039230
UBERON:0039232	conus artery	http://purl.obolibrary.org/obo/UBERON_0039232
UBERON:0039256	pubic vein	http://purl.obolibrary.org/obo/UBERON_0039256
UBERON:0039258	external vertebral venous plexus	http://purl.obolibrary.org/obo/UBERON_0039258
UBERON:0039259	vertebral venous plexus	http://purl.obolibrary.org/obo/UBERON_0039259
UBERON:0039260	thyrocervical artery	http://purl.obolibrary.org/obo/UBERON_0039260
UBERON:0039261	pancreatic artery	http://purl.obolibrary.org/obo/UBERON_0039261
UBERON:0039262	segmental pulmonary artery	http://purl.obolibrary.org/obo/UBERON_0039262
UBERON:0039288	rima vulvae	http://purl.obolibrary.org/obo/UBERON_0039288
UBERON:0039351	posterior labial artery	http://purl.obolibrary.org/obo/UBERON_0039351
UBERON:0039355	urethral artery	http://purl.obolibrary.org/obo/UBERON_0039355
UBERON:0039376	penile bulb vein	http://purl.obolibrary.org/obo/UBERON_0039376
UBERON:0039377	urethral vein	http://purl.obolibrary.org/obo/UBERON_0039377
UBERON:0039379	vestibular bulb vein	http://purl.obolibrary.org/obo/UBERON_0039379
UBERON:0039418	Alcock's canal	http://purl.obolibrary.org/obo/UBERON_0039418
UBERON:0039421	superficial dorsal vein of penis	http://purl.obolibrary.org/obo/UBERON_0039421
UBERON:0039422	dorsal vein of penis	http://purl.obolibrary.org/obo/UBERON_0039422
UBERON:0039835	posterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039835
UBERON:0039838	seventh anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039838
UBERON:0039839	eighth anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039839
UBERON:0039840	ninth anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039840
UBERON:0039841	first anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039841
UBERON:0039842	second anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039842
UBERON:0039843	third anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039843
UBERON:0039844	fourth anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039844
UBERON:0039845	fifth anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039845
UBERON:0039846	sixth anterior intercostal artery	http://purl.obolibrary.org/obo/UBERON_0039846
UBERON:0039847	suprascapular artery	http://purl.obolibrary.org/obo/UBERON_0039847
UBERON:0039848	anterior external vertebral venous plexus	http://purl.obolibrary.org/obo/UBERON_0039848
UBERON:0039849	posterior external vertebral venous plexus	http://purl.obolibrary.org/obo/UBERON_0039849
UBERON:0039850	left anterior segmental artery	http://purl.obolibrary.org/obo/UBERON_0039850
UBERON:0039851	apicoposterior segmental artery	http://purl.obolibrary.org/obo/UBERON_0039851
UBERON:0039856	right ovarian vein	http://purl.obolibrary.org/obo/UBERON_0039856
UBERON:0039857	left ovarian vein	http://purl.obolibrary.org/obo/UBERON_0039857
UBERON:0700019	parallel fiber	http://purl.obolibrary.org/obo/UBERON_0700019
UBERON:0700020	parallel fiber, bifurcated	http://purl.obolibrary.org/obo/UBERON_0700020
UBERON:1000000	chin ventral margin	http://purl.obolibrary.org/obo/UBERON_1000000
UBERON:1000001	collection of hairs on vertex	http://purl.obolibrary.org/obo/UBERON_1000001
UBERON:1000002	cranial midline area	http://purl.obolibrary.org/obo/UBERON_1000002
UBERON:1000003	dewlap	http://purl.obolibrary.org/obo/UBERON_1000003
UBERON:1000004	collection of hair on external ear	http://purl.obolibrary.org/obo/UBERON_1000004
UBERON:1000005	external ear margin	http://purl.obolibrary.org/obo/UBERON_1000005
UBERON:1000006	collection of hair on forehead	http://purl.obolibrary.org/obo/UBERON_1000006
UBERON:1000007	forehead protuberance	http://purl.obolibrary.org/obo/UBERON_1000007
UBERON:1000008	left part of face	http://purl.obolibrary.org/obo/UBERON_1000008
UBERON:1000009	midline crest	http://purl.obolibrary.org/obo/UBERON_1000009
UBERON:1000010	mole	http://purl.obolibrary.org/obo/UBERON_1000010
UBERON:1000011	labial commissure	http://purl.obolibrary.org/obo/UBERON_1000011
UBERON:1000012	nose anterior margin	http://purl.obolibrary.org/obo/UBERON_1000012
UBERON:1000013	nose vertex	http://purl.obolibrary.org/obo/UBERON_1000013
UBERON:1000014	right part of face	http://purl.obolibrary.org/obo/UBERON_1000014
UBERON:1000015	skin of snout	http://purl.obolibrary.org/obo/UBERON_1000015
UBERON:1000016	tip of snout	http://purl.obolibrary.org/obo/UBERON_1000016
UBERON:1000017	tip of external ear	http://purl.obolibrary.org/obo/UBERON_1000017
UBERON:1000018	cluster of hairs	http://purl.obolibrary.org/obo/UBERON_1000018
UBERON:1000019	top of head	http://purl.obolibrary.org/obo/UBERON_1000019
UBERON:1000020	collection of hair on snout	http://purl.obolibrary.org/obo/UBERON_1000020
UBERON:1000021	skin of face	http://purl.obolibrary.org/obo/UBERON_1000021
UBERON:1000022	Zymbal's gland	http://purl.obolibrary.org/obo/UBERON_1000022
UBERON:1000023	spleen pulp	http://purl.obolibrary.org/obo/UBERON_1000023
UBERON:1000024	parenchyma of spleen	http://purl.obolibrary.org/obo/UBERON_1000024
UBERON:1100000	digestive tract junction	http://purl.obolibrary.org/obo/UBERON_1100000
UBERON:1200000	ileocecal fold	http://purl.obolibrary.org/obo/UBERON_1200000
UBERON:1200001	sixth lumbar dorsal root ganglion	http://purl.obolibrary.org/obo/UBERON_1200001
UBERON:1200002	carotid artery intima-media region	http://purl.obolibrary.org/obo/UBERON_1200002
UBERON:1200003	uterine fundus	http://purl.obolibrary.org/obo/UBERON_1200003
UBERON:1200005	acromial process of scapula	http://purl.obolibrary.org/obo/UBERON_1200005
UBERON:1200006	alae of sacrum	http://purl.obolibrary.org/obo/UBERON_1200006
UBERON:1200007	alveolar border of mandible	http://purl.obolibrary.org/obo/UBERON_1200007
UBERON:1200008	anterior arch of first cervical vertebra	http://purl.obolibrary.org/obo/UBERON_1200008
UBERON:1200009	anterior clinoid process of sphenoid bone	http://purl.obolibrary.org/obo/UBERON_1200009
UBERON:1200010	anterior gluteal line of ilium of os coxa	http://purl.obolibrary.org/obo/UBERON_1200010
UBERON:1200011	anterior sacral foramina of sacrum	http://purl.obolibrary.org/obo/UBERON_1200011
UBERON:1200012	anterior tubercle of first cervical vertebra	http://purl.obolibrary.org/obo/UBERON_1200012
UBERON:1200013	anterolateral tubercle of tibia	http://purl.obolibrary.org/obo/UBERON_1200013
UBERON:1200014	arcuate line of ilium of os coxa	http://purl.obolibrary.org/obo/UBERON_1200014
UBERON:1200015	articular surface for cuboid bone of calcaneus	http://purl.obolibrary.org/obo/UBERON_1200015
UBERON:1200016	articular tubercle of squamous part of temporal bone	http://purl.obolibrary.org/obo/UBERON_1200016
UBERON:1200017	auricular surface of ilium of os coxa	http://purl.obolibrary.org/obo/UBERON_1200017
UBERON:1200018	base of first distal phalanx of foot	http://purl.obolibrary.org/obo/UBERON_1200018
UBERON:1200019	base of first distal phalanx of hand	http://purl.obolibrary.org/obo/UBERON_1200019
UBERON:1200020	base of first proximal phalanx of foot	http://purl.obolibrary.org/obo/UBERON_1200020
UBERON:1200021	base of first proximal phalanx of hand	http://purl.obolibrary.org/obo/UBERON_1200021
UBERON:1200022	body of calcaneus	http://purl.obolibrary.org/obo/UBERON_1200022
UBERON:1200023	body of second cervical vertebra	http://purl.obolibrary.org/obo/UBERON_1200023
UBERON:1200024	body of sphenoid bone	http://purl.obolibrary.org/obo/UBERON_1200024
UBERON:1200025	calcaneal sulcus of calcaneus	http://purl.obolibrary.org/obo/UBERON_1200025
UBERON:1200026	coccygeal cornu of coccyx	http://purl.obolibrary.org/obo/UBERON_1200026
UBERON:1200027	coronoid fossa of humerus	http://purl.obolibrary.org/obo/UBERON_1200027
UBERON:1200028	costal groove of first rib	http://purl.obolibrary.org/obo/UBERON_1200028
UBERON:1200029	costal groove of twelfth rib	http://purl.obolibrary.org/obo/UBERON_1200029
UBERON:1200030	costal notches of sternum	http://purl.obolibrary.org/obo/UBERON_1200030
UBERON:1200031	crista galla of ethmoid bone	http://purl.obolibrary.org/obo/UBERON_1200031
UBERON:1200032	digastric fossa of mandible	http://purl.obolibrary.org/obo/UBERON_1200032
UBERON:1200033	dorsum sellae of sphenoid bone	http://purl.obolibrary.org/obo/UBERON_1200033
UBERON:1200034	ethmoidal air cells of ethmoid bone	http://purl.obolibrary.org/obo/UBERON_1200034
UBERON:1200035	ethmoidal bulla of ethmoid bone	http://purl.obolibrary.org/obo/UBERON_1200035
UBERON:1200036	external auditory meatus of squamous part of temporal bone	http://purl.obolibrary.org/obo/UBERON_1200036
UBERON:1200038	facet of eleventh rib	http://purl.obolibrary.org/obo/UBERON_1200038
UBERON:1200039	facet of first rib	http://purl.obolibrary.org/obo/UBERON_1200039
UBERON:1200040	facet of tenth rib	http://purl.obolibrary.org/obo/UBERON_1200040
UBERON:1200041	facet of twelfth rib	http://purl.obolibrary.org/obo/UBERON_1200041
UBERON:1200042	fibular facet of tibia	http://purl.obolibrary.org/obo/UBERON_1200042
UBERON:1200043	fibular notch of tibia	http://purl.obolibrary.org/obo/UBERON_1200043
UBERON:1200044	fibular trochlea of calcaneus	http://purl.obolibrary.org/obo/UBERON_1200044
UBERON:1200045	foramen ovale of sphenoid bone	http://purl.obolibrary.org/obo/UBERON_1200045
UBERON:1200046	fossa for lacrimal sac of lacrimal bone	http://purl.obolibrary.org/obo/UBERON_1200046
UBERON:1200047	frontal crest of frontal bone	http://purl.obolibrary.org/obo/UBERON_1200047
UBERON:1200048	glabella of frontal bone	http://purl.obolibrary.org/obo/UBERON_1200048
UBERON:1200050	gluteal surface of ilium of os coxa	http://purl.obolibrary.org/obo/UBERON_1200050
UBERON:1200051	gluteal tuberosity of femur	http://purl.obolibrary.org/obo/UBERON_1200051
UBERON:1200052	granula foveaolae of parietal bone	http://purl.obolibrary.org/obo/UBERON_1200052
UBERON:1200053	greater palatine canal of maxilla	http://purl.obolibrary.org/obo/UBERON_1200053
UBERON:1200054	greater wings of sphenoid bone	http://purl.obolibrary.org/obo/UBERON_1200054
UBERON:1200055	groove for fibularis longus tendon of cuboid	http://purl.obolibrary.org/obo/UBERON_1200055
UBERON:1200056	groove for middle meningeal a. of parietal bone	http://purl.obolibrary.org/obo/UBERON_1200056
UBERON:1200057	groove for nasopalatine nerve of vomer	http://purl.obolibrary.org/obo/UBERON_1200057
UBERON:1200058	groove for posterior deep temporal artery of squamous part of temporal bone	http://purl.obolibrary.org/obo/UBERON_1200058
UBERON:1200060	groove for subclavian artery of first rib	http://purl.obolibrary.org/obo/UBERON_1200060
UBERON:1200061	groove for subclavian vein of first rib	http://purl.obolibrary.org/obo/UBERON_1200061
UBERON:1200062	groove for superior sagittal sinus of frontal bone	http://purl.obolibrary.org/obo/UBERON_1200062
UBERON:1200063	groove for superior sagittal sinus of parietal bone	http://purl.obolibrary.org/obo/UBERON_1200063
UBERON:1200064	groove for tendon of flexor hallucis longus muscle of calcaneus	http://purl.obolibrary.org/obo/UBERON_1200064
UBERON:1200065	groove for transverse sinus of squamous part of occipital bone	http://purl.obolibrary.org/obo/UBERON_1200065
UBERON:1200066	groove for vertebral artery of first cervical vertebra	http://purl.obolibrary.org/obo/UBERON_1200066
UBERON:1200067	head of radius of radius	http://purl.obolibrary.org/obo/UBERON_1200067
UBERON:1200068	head of second distal phalanx of foot	http://purl.obolibrary.org/obo/UBERON_1200068
UBERON:1200069	head of second distal phalanx of hand	http://purl.obolibrary.org/obo/UBERON_1200069
UBERON:1200070	head of second middle phalanx of foot	http://purl.obolibrary.org/obo/UBERON_1200070
UBERON:1200071	head of second middle phalanx of hand	http://purl.obolibrary.org/obo/UBERON_1200071
UBERON:1200072	head of third middle phalanx of hand	http://purl.obolibrary.org/obo/UBERON_1200072
UBERON:1200073	head of ulna of ulna	http://purl.obolibrary.org/obo/UBERON_1200073
UBERON:1200074	hiatus and groove of petrous part of temporal bone for greater petrosal nerve	http://purl.obolibrary.org/obo/UBERON_1200074
UBERON:1200075	hiatus and groove of petrous part of temporal bone for lesser petrosal nerve	http://purl.obolibrary.org/obo/UBERON_1200075
UBERON:1200076	hyoid region bone	http://purl.obolibrary.org/obo/UBERON_1200076
UBERON:1200080	iliac tubercle of ilium of os coxa	http://purl.obolibrary.org/obo/UBERON_1200080
UBERON:1200081	iliac tuberosity of ilium of os coxa	http://purl.obolibrary.org/obo/UBERON_1200081
UBERON:1200082	iliopubic ramus of os coxa	http://purl.obolibrary.org/obo/UBERON_1200082
UBERON:1200084	inferior articular facet of eighth thoracic vertebra	http://purl.obolibrary.org/obo/UBERON_1200084
UBERON:1200085	inferior articular facet of eleventh thoracic vertebra	http://purl.obolibrary.org/obo/UBERON_1200085
UBERON:1200086	inferior articular facet of fifth cervical vertebra	http://purl.obolibrary.org/obo/UBERON_1200086
UBERON:1200087	inferior articular facet of fifth thoracic vertebra	http://purl.obolibrary.org/obo/UBERON_1200087
UBERON:1200088	inferior articular facet of first cervical vertebra	http://purl.obolibrary.org/obo/UBERON_1200088
UBERON:1200089	inferior articular facet of first thoracic vertebra	http://purl.obolibrary.org/obo/UBERON_1200089
UBERON:1200090	inferior articular facet of fourth cervical vertebra	http://purl.obolibrary.org/obo/UBERON_1200090
UBERON:1200091	inferior articular facet of fourth thoracic vertebra	http://purl.obolibrary.org/obo/UBERON_1200091
UBERON:1200092	inferior articular facet of ninth thoracic vertebra	http://purl.obolibrary.org/obo/UBERON_1200092
